,path,height,width,ratio_(w/h),mean_red,mean_green,mean_blue,std_red,std_green,std_blue
87,boi3vb.jpg,2160,3840,1.7777777777777777,112.32745912905092,96.71765178915895,81.22771749614198,56.69196763857053,52.65783160974139,53.43784833759884
88,84ielu.jpg,3024,4032,1.3333333333333333,134.90319269586692,109.53017608470857,92.57289944334215,71.60761492448874,64.816876821401,58.65312709982293
89,98qlpl.jpg,3003,3021,1.005994005994006,132.9862950687181,126.12351424367313,117.57352489725876,74.50142886316901,73.01229889900283,72.94165668400893
90,64haah.jpg,4032,3024,0.75,130.13197667666603,109.54158916170636,83.61590879117851,59.29831209222161,61.271176046449305,60.60144248805234
91,7bxb8l.jpg,2918,2918,1.0,110.89905474328938,110.00817372354054,105.3704467696193,71.70233117868455,74.03493231722535,86.63594208877089
92,8tw97m.jpg,750,840,1.12,136.64416825396825,109.14195714285714,95.50387936507937,64.29304995609871,63.34265263949472,62.44584735286401
93,3o7zcz.jpg,3187,1793,0.5625980545967995,121.1500287612234,93.54363279713967,71.59176212762003,75.81787409823757,66.48178925102214,59.879336486517445
94,3hdrnt.jpg,4160,3120,0.75,133.81906797029092,126.68655363966963,119.13576807507397,65.76785312411666,66.48136941224874,63.76493568983995
95,g4004g.jpg,3024,4032,1.3333333333333333,152.37245504876333,104.2504179526749,56.66729359567901,53.986078095436966,45.56665243531895,34.694532845560865
96,6sprkj.jpg,1242,2208,1.7777777777777777,93.99012703038578,77.91510887068543,73.57032617447315,57.335774460043694,48.61494300821475,47.50250458706925
97,50ymqw.jpg,2992,2992,1.0,177.39454510155423,147.641794450978,123.33698697864537,63.390646526775,72.74172509117707,78.29977205909043
98,8tasaf.jpg,640,622,0.971875,164.19886203778134,130.79258942926046,82.95722719051447,61.093666072476765,59.577889370772816,63.60489761149879
99,cuv7c7.jpg,4032,3024,0.75,154.30419934177374,125.48968691932792,95.41583961902663,52.59063773891971,60.47312119182783,71.29951634713525
100,dizmou.jpg,3024,4032,1.3333333333333333,170.24669902683294,135.0206939064206,119.68441899329176,49.09340718924553,61.98287892840277,74.43433317318235
101,7965ab.jpg,1536,2048,1.3333333333333333,145.57763703664145,131.38316790262857,111.16420078277588,63.335917968282004,68.69012871840638,75.39343133414458
102,33gtta.jpg,2448,2448,1.0,149.72546483190226,109.5862934328143,82.70608493261139,73.1241704584243,65.42598148524247,63.878667020463645
103,8nuesg.jpg,3024,4032,1.3333333333333333,171.7937806247113,169.97340890928132,174.3768566743827,69.87686211549077,63.96339082964306,63.86728211012188
104,hw71ed.jpg,4032,3024,0.75,125.48147762673743,112.57236199360145,97.38993295041782,77.50699006174244,75.60459587724183,70.93316195429377
105,asakfs.jpg,2878,3703,1.286657400972898,116.1651037220352,107.24745379523429,114.47824229063563,76.01832753816775,51.68554840062796,73.13914707496758
106,7mdlxz.jpg,2014,2014,1.0,183.08241268419968,149.74681573572875,119.57311801500717,58.781886076447975,69.37807432897283,79.6393405312322
107,6z0xr3.jpg,4160,2340,0.5625,117.08888323882314,106.29372318786982,97.04228303747534,62.992846645708234,65.6175823005477,68.34776306513132
108,bdsrpp.jpg,4032,3024,0.75,129.29749536774585,106.42434096999139,86.67360856862035,58.50778139227827,58.57306333692044,57.60389741356144
109,ax3p0x.jpg,2733,1980,0.7244785949506037,134.92616727095321,114.88699176174478,91.60478310363052,53.328293839682104,50.934661391886905,46.368151312851246
110,cf741n.jpg,3024,3024,1.0,145.47181465821924,69.34453888294,56.3898334925534,59.61059179172356,76.65470818133343,74.10921197890163
111,c3ilbu.jpg,4032,3024,0.75,155.59293082587973,148.8202208063009,139.7252673880123,59.210830454995794,64.82788355644308,70.78466724650092
112,2wrynr.jpg,662,1000,1.5105740181268883,117.55939577039275,114.51402265861027,104.02016767371602,64.42951049476964,70.04979325082174,71.68308384956221
113,35ju1s.jpg,480,640,1.3333333333333333,146.79361979166666,131.37884114583332,114.939833984375,56.00166732470658,65.8747404838403,70.10344321424786
114,h0tj7t.jpg,4030,3024,0.7503722084367246,81.17661659576981,51.00810029277771,31.581670621791588,57.261921334849596,45.39721090960004,36.21686694901502
115,5bgii5.jpg,600,600,1.0,134.38502222222223,96.605,73.12038611111112,70.26226948685867,71.91788367066057,72.41322518838841
116,2rxmmh.jpg,3264,2448,0.75,115.53114524762111,98.66226231097014,75.93089534373799,61.391367475841186,66.34754141564619,65.08119194950143
117,83jq60.jpg,3024,4032,1.3333333333333333,109.39836745848031,101.71157049818385,94.01555471243282,65.48974371260455,64.99692461016258,68.3054024954149
118,d84fin.jpg,2640,2649,1.003409090909091,174.17920699063112,161.44402633355068,147.04494577713717,56.76357642788344,56.02576731480594,55.60765057112061
119,7il4gx.jpg,2518,2518,1.0,196.4375900979193,129.90537013565867,83.80112956372577,64.79712933120562,67.71353512936217,70.70284810524485
120,9c06qk.jpg,2304,1536,0.6666666666666666,175.96355946858725,153.38818218089915,129.34570990668402,54.75369139182377,66.85616617432629,79.95684930033676
121,5cgqeq.jpg,2200,1237,0.5622727272727273,160.2763573895789,123.44414051591093,89.6598280296906,55.99150063195836,75.23174192090818,70.00317463283722
122,3nz1yo.jpg,594,885,1.4898989898989898,154.8203484943598,140.86476820940098,107.80246152675531,62.37510711174674,61.53781103034498,63.43295598736895
123,7ha110.jpg,4032,3024,0.75,137.59620580002834,124.08206545060153,109.05532615727618,59.157273393545495,62.61967946033033,66.03000743667604
124,5o43f2.jpg,2448,3059,1.2495915032679739,190.74371337016882,171.70407022458107,137.07989376147103,67.68495998728308,74.76279395687715,84.21859219777399
125,dcka0g.jpg,3024,4032,1.3333333333333333,167.45186039790144,150.03261023255752,125.74358480371315,74.36980076346246,74.92274504823656,85.85876174731744
126,6brjmk.jpg,750,1334,1.7786666666666666,123.63656871564218,94.4524287856072,76.8295712143928,62.845056735453426,58.85517853874573,58.947744208175045
127,9cbq3u.jpg,3024,4032,1.3333333333333333,106.6502320063828,83.04496107856723,67.6955916818888,71.7055609495049,61.969582820184705,51.362233596125215
128,88w8o2.jpg,4032,3024,0.75,138.27925406273621,128.6793425414147,111.25998190074641,55.30770612609517,62.653360102819455,72.8215310331774
129,45t135.jpg,2448,3264,1.3333333333333333,116.57524337093906,112.54068272018775,98.43479270793284,53.429824062281675,58.70536724800916,64.50098003063346
130,8h4eti.jpg,1180,1166,0.988135593220339,161.43374640230252,157.10989330464866,155.1597762886298,66.41202234324463,67.50677229080638,78.58563080172705
131,7qdih2.jpg,3024,4032,1.3333333333333333,115.11435762576636,87.81658389629,65.64456225198413,69.78224778845804,58.582449641249575,52.20755742498738
132,hxge0k.jpg,3150,3150,1.0,127.39226545729403,95.76197551020408,67.03470304862685,37.81789437443709,38.63965442981646,42.40796571745722
133,78zopt.jpg,2000,1600,0.8,160.8118459375,140.4497034375,132.074841875,64.93884207168516,67.73445414544064,71.30435582290006
134,7zwrk9.jpg,2448,2448,1.0,161.6110877493699,141.96531231978085,117.82566250560681,62.56772056436468,67.37770637131193,75.94843093738514
135,ej8sf2.jpg,3024,4032,1.3333333333333333,135.89825042188943,103.00309683576363,68.42410115570148,64.97987435413106,55.98047123836016,44.130288335181056
136,dcmyup.jpg,3024,4032,1.3333333333333333,184.52562100746934,149.01894606704565,98.10067549878748,64.38266070712415,67.79483298917054,66.60855854366537
137,7zj9tj.jpg,1536,2048,1.3333333333333333,140.31697686513266,106.46384175618489,85.09658209482829,79.72882980185926,77.76828882197047,68.80747043831478
138,3urlmg.jpg,2064,1242,0.6017441860465116,188.46670512988553,127.71367137275462,94.58382524123382,52.15588385249201,56.68395648175815,35.88438594249076
139,9hmw0y.jpg,6000,4000,0.6666666666666666,180.55303629166667,152.88192483333333,126.57526391666667,62.91647921505484,65.008597889728,41.50131123542378
140,9aexw6.jpg,2048,1536,0.75,82.55120499928792,82.17548274993896,74.55854034423828,64.11774476918585,55.30054792979154,48.63500832925057
141,8vuv9b.jpg,3024,4032,1.3333333333333333,116.84320106804296,106.60480860457609,99.61342920655916,82.48844517969387,85.5512121000871,85.56366929864706
142,8x2c6m.jpg,900,857,0.9522222222222222,185.48624270711784,96.87126539608454,98.65036561649164,65.83715209836613,86.09559497938388,80.47173022105177
143,2tq6mp.jpg,3264,2448,0.75,182.65732655909585,122.37374735177977,119.09523943615436,46.515257974978184,60.02651137869481,56.16993834975464
144,2rc5gh.jpg,2725,2314,0.8491743119266055,133.367309317834,117.18857072625345,105.32031225964016,56.03650353784574,66.48923026369164,71.44865994330416
145,47hvoo.jpg,924,602,0.6515151515151515,137.24049165120593,105.46626864276367,85.09241021990191,75.50618398757094,73.9964502768151,74.476024564657
146,4l2wj1.jpg,1666,1667,1.0006002400960383,136.15228598938074,128.11291967296816,126.71481033925268,71.10518266774724,62.77004845387284,63.96094707898724
147,8syspx.jpg,768,1024,1.3333333333333333,132.93220011393228,106.6906000773112,82.73042170206706,72.06179690924347,57.05342170994371,45.756571161303995
148,ch6tfm.jpg,768,1024,1.3333333333333333,115.50980758666992,123.84924697875977,137.9165242513021,51.171600671602874,55.82916817581343,60.18073521731394
149,b1zo3k.jpg,3024,4032,1.3333333333333333,108.9256572420635,95.50379150985239,85.85535843870727,59.02990127403256,64.1190276384034,65.83593074374241
150,875t4h.jpg,3024,4032,1.3333333333333333,146.91173316838308,115.16253233064059,93.92248265529206,49.24040455419879,58.238870485044444,61.85881896714385
151,7ffp4a.jpg,3024,4032,1.3333333333333333,119.78372146505207,103.35929191796318,99.37975773835768,65.55881529194941,68.12000309464094,71.06956384917024
152,98pil3.jpg,3024,4032,1.3333333333333333,127.26104154528323,104.19143651384165,79.34625919233434,76.89418354820117,75.69112089874682,71.42915390574595
153,819z6t.jpg,3024,3024,1.0,124.61166477264774,105.00367529341983,89.01495968757874,72.62008583143366,80.62799410866681,87.13655771450856
154,4g7vsk.jpg,1024,873,0.8525390625,102.11089185996563,79.3013931396764,67.57725694444444,48.94187043923095,51.130432430554855,51.933564458150585
155,48vxcl.jpg,960,960,1.0,128.74032552083332,94.09240559895834,67.73375217013889,91.50771272650029,81.2231847553655,79.82829518359694
156,6gd8pt.jpg,1080,1080,1.0,174.21371913580248,145.60506430041153,120.81721793552812,46.34464247572013,52.186573568370136,58.10769541524913
157,ci46d1.jpg,2355,1920,0.8152866242038217,108.2846364118896,102.46173743807502,93.20277777777778,82.9372901188062,78.75834560507478,78.3016156947964
158,dkc7p3.jpg,3024,4032,1.3333333333333333,129.4136289643172,97.18673405415407,76.65903829220731,62.47900290727584,64.16116478965587,52.23056498768632
159,94pyd5.jpg,2988,5312,1.7777777777777777,142.96465782809955,123.02455794563798,94.35461808327689,56.283721465246394,54.634101545878565,57.103513211858385
160,broli3.jpg,3024,3024,1.0,169.01014295249993,120.88221378443353,110.11468711069818,54.09917880422129,80.64501621871356,84.19756246755263
161,6p4xsu.jpg,2787,2787,1.0,125.48601411880908,105.47375707269732,96.85993249451649,78.81572873165972,77.03465076587463,74.41478704411028
162,7hsthp.jpg,4295,2702,0.629103608847497,103.15401569483735,78.15430944525204,58.22758048408069,57.296596185021734,54.807515366133146,54.34241957835284
163,b7jbxd.jpg,1440,1440,1.0,80.14718460648149,65.00367283950617,62.096847511574076,86.6269548634479,73.92402715694875,74.3320072394591
164,7183b3.jpg,3608,3009,0.833980044345898,140.36548079339218,101.44040310701304,62.068561867980684,83.68430185494847,73.53593109104013,70.1145344611749
165,3enxha.jpg,700,1050,1.5,161.3942136054422,149.96023809523808,137.86915646258504,57.25891481896534,59.89090875052507,63.304985121183044
166,3z1obm.jpg,4160,2340,0.5625,138.94968410996054,136.34422409188033,118.33523987097304,70.45447634485929,74.51911229364006,88.22543796216046
167,3ag18d.jpg,3648,2736,0.75,130.651987771077,64.92520955967221,49.91573418824382,54.55373098272033,57.377485485348714,54.08563551905911
168,3vkx1q.jpg,2006,2006,1.0,137.4995675983018,124.60105177985486,104.73300934683486,76.19429350190944,81.94638300992581,86.37892087744588
169,4ogm0f.jpg,1334,1334,1.0,109.21724520048821,80.22112481989889,50.840537190175525,81.28781065742312,58.68034697995698,44.82797539455936
170,39a5o7.jpg,1200,900,0.75,147.5778648148148,108.62014259259259,85.20379074074074,56.626368629002265,62.703639691586176,62.219023847961864
171,4dcpp1.jpg,2448,2448,1.0,119.21852122180572,87.49495436450724,63.91625983863044,63.891032241360186,55.07168423946767,48.68000364937249
172,32csix.jpg,622,466,0.7491961414790996,122.6476960655783,106.62793425610312,88.75174571850462,66.00540787102558,65.68403461655721,67.31043999251169
173,76lsjj.jpg,5312,2988,0.5625,176.91572464557024,128.0432363868123,72.13186972286738,36.06223707045652,41.52783815988886,52.4710728875336
174,d5imwj.jpg,3024,4032,1.3333333333333333,138.21858030924562,121.30481470655391,104.31416992433547,42.963500982900726,44.53429116101892,60.06835555503463
175,3wf0hk.jpg,675,450,0.6666666666666666,147.49288559670782,109.98110946502058,67.93506502057613,49.748152299398974,46.33331136356564,43.558333744445285
176,3r3n1y.png,593,599,1.0101180438448567,169.67629860898012,119.32956557725495,89.57763219756367,69.12848113397874,78.95675497990726,83.06983451645989
177,6m33dl.jpg,960,540,0.5625,141.8784760802469,127.86267554012346,99.1018499228395,63.71968512210637,62.50279979853942,60.24003342445138
178,5npq5j.jpg,1919,1281,0.6675351745700886,179.8414881547319,161.509286119047,131.75101037775417,49.103605808106174,57.96751918022166,70.73858685637735
179,61sez0.jpg,2155,1488,0.6904872389791183,88.40367175610608,82.10229617294115,63.3545627198563,67.19249735525536,65.02970454020249,58.96629354258903
180,dqh46k.jpg,4032,3024,0.75,136.9850010268382,109.9709600805986,88.94866399491896,69.68645576926549,69.07315483437104,64.80499019439237
181,c7r7g8.jpg,3872,2592,0.6694214876033058,141.4881327877895,127.80001044217427,129.5991089876033,71.57155887768805,85.2407842760511,92.0788679118535
182,dplxa4.jpg,1959,1959,1.0,160.63223441448105,134.86691025126893,103.15750761983604,76.96442938463831,80.12901233282419,82.76043583367677
183,3uc9sq.jpg,960,960,1.0,140.03030707465277,127.2923611111111,97.99985785590277,79.05040870495523,83.66346097868592,85.69845259711846
184,9fyvgd.jpg,1851,1851,1.0,159.37537786020144,129.68580039524826,90.20187227777939,56.722287997210195,55.8904585354168,49.089321595812386
185,dnh6t0.jpg,3024,4032,1.3333333333333333,99.78334394618187,78.50491906349731,51.93925850143298,71.68832562243269,58.82306383867774,49.226715366532495
186,8r4drc.jpg,4032,3024,0.75,134.72183781402222,105.6342662306049,73.1419732582462,55.95413612769525,57.31876201243351,65.15783132949927
187,4y0deg.jpg,4000,2992,0.748,108.49751604278075,91.03451988636364,76.75937090574867,57.25494938393502,60.12879001575254,65.01618535603751
188,6ob5ex.jpg,4160,2340,0.5625,156.58127486028928,117.38330200115055,68.54634810568704,57.72122353920234,61.5765042774385,69.9628833639571
189,7denfe.jpg,3024,4032,1.3333333333333333,91.74126391972685,77.45048909320673,61.12036553143634,75.07010362010588,64.54514058174644,56.97931790848276
190,d9d02g.jpg,1440,2560,1.7777777777777777,124.47678385416667,105.597744140625,90.96272705078125,65.1850823893811,61.086772385088324,57.71588565950624
